Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EUSP041 CMPL Curncy,MarketValue,0.9075
2018-09-28,OG-Ticker,EUSP0410 CMPL Curncy,MarketValue,8.19
2018-09-28,OG-Ticker,EUSP0415 CMPL Curncy,MarketValue,10.93
2018-09-28,OG-Ticker,EUSP042 CMPL Curncy,MarketValue,1.835
2018-09-28,OG-Ticker,EUSP0420 CMPL Curncy,MarketValue,13.51
2018-09-28,OG-Ticker,EUSP043 CMPL Curncy,MarketValue,2.75
2018-09-28,OG-Ticker,EUSP0430 CMPL Curncy,MarketValue,18.22
2018-09-28,OG-Ticker,EUSP044 CMPL Curncy,MarketValue,3.64
2018-09-28,OG-Ticker,EUSP045 CMPL Curncy,MarketValue,4.48
2018-09-28,OG-Ticker,EUSP046 CMPL Curncy,MarketValue,5.295
2018-09-28,OG-Ticker,EUSP047 CMPL Curncy,MarketValue,6.07
2018-09-28,OG-Ticker,EUSP048 CMPL Curncy,MarketValue,6.79
2018-09-28,OG-Ticker,EUSP049 CMPL Curncy,MarketValue,7.5
2018-09-28,OG-Ticker,EUSP051 CMPL Curncy,MarketValue,1.0775
2018-09-28,OG-Ticker,EUSP0510 CMPL Curncy,MarketValue,9.36
2018-09-28,OG-Ticker,EUSP0515 CMPL Curncy,MarketValue,12.38
2018-09-28,OG-Ticker,EUSP052 CMPL Curncy,MarketValue,2.1463
2018-09-28,OG-Ticker,EUSP0520 CMPL Curncy,MarketValue,15.3
2018-09-28,OG-Ticker,EUSP053 CMPL Curncy,MarketValue,3.165
2018-09-28,OG-Ticker,EUSP0530 CMPL Curncy,MarketValue,20.59
2018-09-28,OG-Ticker,EUSP054 CMPL Curncy,MarketValue,4.155
2018-09-28,OG-Ticker,EUSP055 CMPL Curncy,MarketValue,5.105
2018-09-28,OG-Ticker,EUSP056 CMPL Curncy,MarketValue,6.03
2018-09-28,OG-Ticker,EUSP057 CMPL Curncy,MarketValue,6.93
2018-09-28,OG-Ticker,EUSP058 CMPL Curncy,MarketValue,7.76
2018-09-28,OG-Ticker,EUSP059 CMPL Curncy,MarketValue,8.57
2018-09-28,OG-Ticker,EUSP071 CMPL Curncy,MarketValue,1.3175
2018-09-28,OG-Ticker,EUSP0710 CMPL Curncy,MarketValue,11.06
2018-09-28,OG-Ticker,EUSP0715 CMPL Curncy,MarketValue,14.61
2018-09-28,OG-Ticker,EUSP072 CMPL Curncy,MarketValue,2.58
2018-09-28,OG-Ticker,EUSP0720 CMPL Curncy,MarketValue,17.96
2018-09-28,OG-Ticker,EUSP073 CMPL Curncy,MarketValue,3.79
2018-09-28,OG-Ticker,EUSP0730 CMPL Curncy,MarketValue,23.96
2018-09-28,OG-Ticker,EUSP074 CMPL Curncy,MarketValue,4.95
2018-09-28,OG-Ticker,EUSP075 CMPL Curncy,MarketValue,6.06
2018-09-28,OG-Ticker,EUSP076 CMPL Curncy,MarketValue,7.15
2018-09-28,OG-Ticker,EUSP077 CMPL Curncy,MarketValue,8.17
2018-09-28,OG-Ticker,EUSP078 CMPL Curncy,MarketValue,9.18
2018-09-28,OG-Ticker,EUSP079 CMPL Curncy,MarketValue,10.13
2018-09-28,OG-Ticker,EUSP0A1 CMPL Curncy,MarketValue,0.0288
2018-09-28,OG-Ticker,EUSP0A10 CMPL Curncy,MarketValue,0.7275
2018-09-28,OG-Ticker,EUSP0A15 CMPL Curncy,MarketValue,1
2018-09-28,OG-Ticker,EUSP0A2 CMPL Curncy,MarketValue,0.06
2018-09-28,OG-Ticker,EUSP0A20 CMPL Curncy,MarketValue,1.245
2018-09-28,OG-Ticker,EUSP0A3 CMPL Curncy,MarketValue,0.135
