Id,Strata Trade Type,Id Scheme,Trade Date,Start Date,End Date,Convention,Buy Sell,Notional,Fixed Rate,Price,PV,Quantity
IRS_EURX_DB_09,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.12e+08,-0.31294,100.980806373,170618.170000002,1
IRS_EURX_DB_10,Swap,OG,2020-05-06,2020-05-06,2035-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.6e+07,0.028,102.379315723,304646.939999998,1
IRS_EURX_DB_11,Swap,OG,2020-05-06,2021-05-10,2036-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.2e+07,0.0645,102.754935195,300927.160000004,1
IRS_EURX_DB_12,Swap,OG,2020-05-07,2020-05-07,2030-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.15e+08,-0.093,102.377735782,866988.63000001,1
IRS_EURX_DB_13,Swap,OG,2020-05-07,2020-05-07,2035-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,8.6e+07,0.045,102.634837554,608043.649999991,1
IRS_EURX_DB_14,Swap,OG,2020-05-07,2020-05-07,2040-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.8e+07,0.0775,102.422460548,63670.1600000113,1
IRS_EURX_DB_15,Swap,OG,2020-05-12,2021-05-14,2041-05-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,0.097,102.820859204,102870.650000006,1
IRS_EURX_DB_16,Swap,OG,2020-05-12,2021-05-14,2041-05-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,0.0765,102.401867979,-202992.949999988,1
IRS_EURX_DB_17,Swap,OG,2020-05-12,2021-05-14,2036-05-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.2e+07,0.0044,101.82827774,-321179.859999999,1
IRS_EURX_DB_18,Swap,OG,2020-05-19,2023-05-22,2033-05-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,72500000,0.072,103.391614646,363473.170000002,1
IRS_EURX_DB_19,Swap,OG,2020-05-20,2022-05-23,2032-05-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.3e+08,-0.011,102.821031644,471674.099999994,1
IRS_EURX_DB_20,Swap,OG,2020-05-20,2023-05-22,2038-05-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,34500000,0.12,103.212081339,-10838.0099999979,1
IRS_EURX_DB_21,Swap,OG,2020-05-27,2020-05-27,2035-05-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.14e+08,0.0595,102.837702137,1041547.17999999,1
IRS_EURX_DB_22,Swap,OG,2020-05-27,2020-05-27,2035-05-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,0.029,102.371501519,326629.200000003,1
IRS_EURX_DB_23,Swap,OG,2020-05-28,2020-05-28,2035-06-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.14e+08,0.05,102.688758952,867055,1
IRS_EURX_DB_24,Swap,OG,2020-05-28,2020-05-28,2040-06-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,63500000,0.102,102.908315979,358552.339999996,1
IRS_EURX_DB_25,Swap,OG,2020-05-29,2020-05-29,2040-06-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,61300000,0.0895,102.652265045,192773.560000002,1
IRS_EURX_DB_26,Swap,OG,2020-05-29,2020-05-29,2040-06-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,56700000,0.085,102.560658035,126366.519999996,1
IRS_EURX_DB_27,Swap,OG,2020-05-28,2020-05-28,2035-06-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.6e+07,0.045,102.612346824,519963.450000003,1
IRS_EURX_DB_28,Swap,OG,2020-06-01,2020-06-01,2035-06-03,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.01e+08,0.045,102.609132101,695642.670000002,1
IRS_EURX_DB_29,Swap,OG,2020-06-02,2020-06-02,2040-06-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,0.1405,103.690479369,136204,1
IRS_GS03,Swap,OG,2011-06-21,2021-06-23,2041-06-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,3.69,178.204135,17900277.5,1
IRS_GS07,Swap,OG,2014-10-20,2014-10-20,2038-10-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.7565,134.159782021,25578004.17,1
IRS_GS09,Swap,OG,2014-10-22,2014-10-22,2038-10-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.7975,134.940704242,26185392.85,1
IRS_GS11,Swap,OG,2014-10-27,2014-10-27,2038-10-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.816,135.315347268,26489291.34,1
IRS_GS12,Swap,OG,2014-10-30,2014-10-30,2038-11-03,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.739,133.8779129,25342177.6,1
IRS_GS15,Swap,OG,2014-11-03,2014-11-03,2038-11-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.754,134.167788858,25573857.71,1
IRS_GS42,Swap,OG,2015-07-22,2015-07-22,2035-07-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,28750000,3,148.250459912,13335549.8,1
IRS_GS43,Swap,OG,2015-12-17,2015-12-17,2040-12-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.534,132.899679904,7636309.42,1
IRS_GS44,Swap,OG,2015-12-17,2015-12-17,2045-12-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.527,140.710602431,9497906.18,1
IRS_GS60,Swap,OG,2016-02-26,2016-02-26,2041-03-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,1.006,122.063372678,1974341.81,1
IRS_GS61,Swap,OG,2016-02-26,2016-02-26,2041-03-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,1.006,122.063372678,1974341.81,1
IRS_HSBC01,Swap,OG,2013-06-17,2013-06-17,2033-06-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,80700000,2.356,133.962224026,25947241.58,1
IRS_ING31,Swap,OG,2014-12-12,2014-12-12,2064-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,4500000,1.6375,180.851777922,3525113.55,1
IRS_ING34,Swap,OG,2014-12-22,2014-12-22,2044-12-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+06,1.491,138.162325881,2486973.19,1
IRS_ING36,Swap,OG,2015-01-09,2015-01-09,2065-01-09,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+06,1.271,164.26278677,4327352.86,1
IRS_ING38,Swap,OG,2015-03-02,2015-03-02,2065-03-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+06,1.193,160.930653039,2926958.47,1
IRS_ING44,Swap,OG,2015-12-16,2015-12-16,2065-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,4e+06,1.438,173.624323848,2845833.7,1
IRS_JP33,Swap,OG,2011-07-26,2020-07-28,2040-07-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,23750000,3.69,174.780799,17075410.67,1
IRS_JP34,Swap,OG,2011-07-28,2031-07-30,2051-07-31,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.87e+08,3.05,179.372133,112247658.82,1
IRS_JP38,Swap,OG,2014-12-08,2014-12-08,2035-12-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+08,1.5985,127.110022353,62894624.59,1
IRS_JP39,Swap,OG,2014-12-08,2014-12-08,2035-12-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+08,1.5985,127.110022353,62894624.59,1
IRS_JP46,Swap,OG,2015-07-28,2015-07-28,2040-07-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.58,133.231181559,4642181.88,1
IRS_JP47,Swap,OG,2015-07-28,2015-07-28,2040-07-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.58,133.231181559,4642181.88,1
IRS_JP48,Swap,OG,2015-12-23,2015-12-23,2040-12-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,1.59,134.102496227,6352997.21,1
IRS_JP49,Swap,OG,2015-12-23,2015-12-23,2040-12-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,1.59,134.102496227,6352997.21,1
IRS_LCH_ABN_03,Swap,OG,2016-08-03,2016-08-03,2021-02-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6.5e+07,0.0575,100.343367177,-181088.630000003,1
IRS_LCH_ABN_04,Swap,OG,2016-08-03,2016-08-03,2021-02-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6.5e+07,0.0575,100.343367177,-181088.630000003,1
IRS_LCH_ABN_06,Swap,OG,2016-08-09,2016-08-09,2042-08-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,34450000,0.771,118.27752594,5458107.68,1
IRS_LCH_ABN_08,Swap,OG,2016-08-10,2016-08-10,2042-08-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,34500000,0.723,117.196671877,5093313.95,1
IRS_LCH_ABN_09,Swap,OG,2016-08-10,2016-08-10,2042-08-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,34500000,0.724,117.219236853,5101098.86,1
IRS_LCH_ABN_10,Swap,OG,2016-08-10,2016-08-10,2036-08-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,6e+07,0.69,113.105294243,6687831.8,1
IRS_LCH_ABN_101,Swap,OG,2016-11-15,2016-11-15,2042-08-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-40500000,0.747,117.743219117,-6200546.5,1
IRS_LCH_ABN_102,Swap,OG,2016-11-15,2016-11-15,2026-08-09,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,0.282,104.708684875,3754059.36,1
IRS_LCH_ABN_103,Swap,OG,2016-11-15,2016-11-15,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,0.7265,117.274163865,1484084.41,1
IRS_LCH_ABN_104,Swap,OG,2016-11-15,2016-11-15,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+07,0.742714,117.639949781,10644640.98,1
IRS_LCH_ABN_105,Swap,OG,2016-11-15,2016-11-15,2036-06-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.4e+07,0.939,117.114859866,2117434.8,1
IRS_LCH_ABN_106,Swap,OG,2016-11-15,2016-11-15,2031-06-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.8e+07,0.814,112.299207988,2981859.99,1
IRS_LCH_ABN_107,Swap,OG,2016-11-15,2016-11-15,2026-06-22,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.9e+07,0.48,105.834449687,-923293.18,1
IRS_LCH_ABN_108,Swap,OG,2016-11-15,2016-11-15,2041-06-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.9e+07,0.971,121.65095411,3658751.13,1
IRS_LCH_ABN_109,Swap,OG,2016-11-15,2016-11-15,2041-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,38500000,1.195,126.938270579,9427804.22,1
IRS_LCH_ABN_110,Swap,OG,2016-11-15,2016-11-15,2026-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,9.1e+07,0.678,107.441022901,5792214.88000001,1
IRS_LCH_ABN_111,Swap,OG,2016-11-15,2016-11-15,2036-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.9e+07,1.143,120.850261473,9210021.88,1
IRS_LCH_ABN_112,Swap,OG,2016-11-15,2016-11-15,2036-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.143,120.850261473,9397981.51000001,1
IRS_LCH_ABN_113,Swap,OG,2016-11-15,2016-11-15,2046-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,1.193,133.341411814,6098122.85,1
IRS_LCH_ABN_115,Swap,OG,2016-11-22,2016-11-22,2036-11-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.8e+07,1.114,120.373078552,12456821.19,1
IRS_LCH_ABN_116,Swap,OG,2016-11-22,2016-11-22,2041-11-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.3e+07,1.147,125.913821739,7742415.52,1
IRS_LCH_ABN_117,Swap,OG,2016-11-22,2016-11-22,2031-11-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.7e+07,0.981,114.509790701,7285685.75,1
IRS_LCH_ABN_118,Swap,OG,2016-11-25,2016-11-25,2022-11-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,25500000,0.197,101.804828333,345140.119999997,1
IRS_LCH_ABN_119,Swap,OG,2016-11-28,2016-11-28,2022-11-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,42600000,0.183,101.772900004,562698.369999997,1
IRS_LCH_ABN_120,Swap,OG,2016-11-28,2016-11-28,2027-11-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.6e+07,0.701,108.562598315,3362050.36,1
IRS_LCH_ABN_121,Swap,OG,2016-11-30,2016-11-30,2026-12-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,8.1e+07,0.612,107.043589768,4830570.25999999,1
IRS_LCH_ABN_122,Swap,OG,2016-12-15,2016-12-15,2041-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.36,130.66072846,14112844.28,1
IRS_LCH_ABN_123,Swap,OG,2016-12-15,2016-12-15,2041-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.368,130.836029664,14200494.88,1
IRS_LCH_ABN_124,Swap,OG,2016-12-15,2016-12-15,2041-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.386,131.230457373,14397708.74,1
IRS_LCH_ABN_125,Swap,OG,2016-12-15,2016-12-15,2041-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.367,130.814117014,14189538.56,1
IRS_LCH_ABN_126,Swap,OG,2016-12-15,2016-12-15,2041-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.348,130.397776654,13981368.38,1
IRS_LCH_ABN_127,Swap,OG,2016-12-16,2016-12-16,2041-12-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.31,129.568864866,13569921.36,1
IRS_LCH_ABN_13,Swap,OG,2016-08-11,2016-08-11,2031-08-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.7e+07,0.565,109.54760676,4518839.07,1
IRS_LCH_ABN_131,Swap,OG,2016-12-16,2016-12-16,2020-12-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.6e+07,0.009,100.236071726,-18362.0999999996,1
IRS_LCH_ABN_132,Swap,OG,2016-12-19,2016-12-19,2041-12-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.296,129.273219121,13421739.55,1
IRS_LCH_ABN_133,Swap,OG,2016-12-20,2016-12-20,2041-12-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.258,128.440121522,13005094.9,1
IRS_LCH_ABN_134,Swap,OG,2016-12-20,2016-12-20,2041-12-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.244,128.133187527,11309432.55,1
IRS_LCH_ABN_138,Swap,OG,2016-12-21,2016-12-21,2027-10-22,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.35e+08,1.35,113.320939434,-16348088.9,1
IRS_LCH_ABN_139,Swap,OG,2016-12-21,2016-12-21,2041-04-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,106500000,1.59,134.633181848,34349408.82,1
IRS_LCH_ABN_14,Swap,OG,2016-08-11,2016-08-11,2042-08-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,34750000,0.717,117.067614162,5086053.01000001,1
IRS_LCH_ABN_140,Swap,OG,2016-12-21,2016-12-21,2041-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6500000,1.079,123.56363458,-1380697.81,1
IRS_LCH_ABN_141,Swap,OG,2016-12-21,2016-12-21,2028-10-24,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.25e+08,1.456,115.73198828,-17939798.17,1
IRS_LCH_ABN_142,Swap,OG,2016-12-21,2016-12-21,2041-04-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,106500000,1.59,134.633181848,34349408.82,1
IRS_LCH_ABN_143,Swap,OG,2016-12-21,2016-12-21,2026-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-52600000,0.587,106.16641179,-2777271.92,1
IRS_LCH_ABN_144,Swap,OG,2016-12-21,2016-12-21,2027-10-29,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.35e+08,1.405,113.766447237,-16925231.92,1
IRS_LCH_ABN_145,Swap,OG,2016-12-21,2016-12-21,2041-01-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,106500000,1.59,134.219611734,33971909.11,1
IRS_LCH_ABN_146,Swap,OG,2016-12-21,2016-12-21,2046-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-13500000,1.064,128.894423707,-3537313.74,1
IRS_LCH_ABN_147,Swap,OG,2016-12-21,2016-12-21,2036-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-20500000,1.025,118.32540243,-3359225.96,1
IRS_LCH_ABN_148,Swap,OG,2016-12-21,2016-12-21,2024-12-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.5e+07,0.478,104.532786323,2842087.78999999,1
IRS_LCH_ABN_149,Swap,OG,2016-12-21,2016-12-21,2021-12-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.2e+08,0.104,100.945233841,812387.5,1
IRS_LCH_ABN_150,Swap,OG,2016-12-22,2016-12-22,2028-11-03,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.25e+08,1.41,115.379084932,-17508024.48,1
IRS_LCH_ABN_151,Swap,OG,2016-12-22,2016-12-22,2041-02-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,106500000,1.59,134.35162893,34111154.29,1
IRS_LCH_ABN_152,Swap,OG,2016-12-22,2016-12-22,2046-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-13500000,1.064,128.894423707,-3537313.74,1
IRS_LCH_ABN_153,Swap,OG,2016-12-22,2016-12-22,2027-11-05,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.35e+08,1.34,113.302061708,-16301191.65,1
IRS_LCH_ABN_154,Swap,OG,2016-12-22,2016-12-22,2041-03-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,24500000,1.59,134.487705074,7880315.21,1
IRS_LCH_ABN_155,Swap,OG,2016-12-22,2016-12-22,2026-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-8.5e+07,0.553,106.079561778,-4388456.52000001,1
IRS_LCH_ABN_156,Swap,OG,2016-12-22,2016-12-22,2025-12-21,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,0.968,108.148299495,-5426377.28,1
IRS_LCH_ABN_157,Swap,OG,2016-12-22,2016-12-22,2041-03-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,106500000,1.59,134.487705074,34255247.75,1
IRS_LCH_ABN_158,Swap,OG,2016-12-22,2016-12-22,2041-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6500000,1.079,123.56363458,-1380697.81,1
IRS_LCH_ABN_159,Swap,OG,2016-12-22,2016-12-22,2026-02-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-52600000,0.587,106.16641179,-2777271.92,1
IRS_LCH_ABN_16,Swap,OG,2016-08-11,2016-08-11,2046-08-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.3e+07,0.726,120.530228627,9425118.32,1
IRS_LCH_ABN_160,Swap,OG,2017-02-03,2017-02-03,2026-02-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-14500000,0.709,106.837990128,-862943.93,1
IRS_LCH_ABN_161,Swap,OG,2017-02-03,2017-02-03,2032-02-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-11500000,1.213,117.432155488,-1810884.72,1
IRS_LCH_ABN_162,Swap,OG,2017-02-03,2017-02-03,2032-02-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-11500000,1.211,117.408367829,-1808149.14,1
IRS_LCH_ABN_163,Swap,OG,2017-02-03,2017-02-03,2026-02-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19500000,0.7105,106.846541447,-1162178.31,1
IRS_LCH_ABN_164,Swap,OG,2017-02-02,2017-02-02,2027-02-06,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.5e+07,0.835,108.71117115,-2682399.7,1
IRS_LCH_ABN_165,Swap,OG,2017-02-06,2017-02-06,2030-02-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.8e+07,1.07,113.857405635,-3457861.36,1
IRS_LCH_ABN_166,Swap,OG,2017-02-06,2017-02-06,2027-02-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.9e+07,0.8,108.475640928,-2154450.33,1
IRS_LCH_ABN_167,Swap,OG,2017-02-06,2017-02-06,2030-02-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-8e+06,1.061,113.76894636,-980883.650000001,1
IRS_LCH_ABN_168,Swap,OG,2017-02-06,2017-02-06,2037-02-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.7e+07,1.352,124.616488278,-3844344.33,1
IRS_LCH_ABN_169,Swap,OG,2017-02-07,2017-02-07,2031-02-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6e+06,1.128,115.466246851,-832328.3,1
IRS_LCH_ABN_17,Swap,OG,2016-08-11,2036-08-15,2046-08-15,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7e+07,0.784,109.130832831,-4635665.81,1
IRS_LCH_ABN_170,Swap,OG,2017-02-07,2017-02-07,2037-02-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-17500000,1.351,124.599499603,-3954551.1,1
IRS_LCH_ABN_171,Swap,OG,2017-02-07,2017-02-07,2032-02-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-26500000,1.183,117.075337238,-4078677.72,1
IRS_LCH_ABN_172,Swap,OG,2017-02-08,2017-02-08,2032-02-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.1e+07,1.142,116.590320056,-1639504.41,1
IRS_LCH_ABN_173,Swap,OG,2017-02-08,2017-02-08,2027-02-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-21500000,0.74,108.077627729,-1511315.72,1
IRS_LCH_ABN_174,Swap,OG,2017-02-08,2017-02-08,2037-02-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7400000,1.289,123.54859772,-1594440.93,1
IRS_LCH_ABN_175,Swap,OG,2017-02-08,2017-02-08,2030-02-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6700000,1.003,113.206864394,-783671.83,1
IRS_LCH_ABN_180,Swap,OG,2017-03-01,2017-03-01,2022-03-03,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,0.099,101.066482536,-409542.310000002,1
IRS_LCH_ABN_181,Swap,OG,2017-03-01,2017-03-01,2022-03-03,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,0.102,101.071527893,-412064.990000002,1
IRS_LCH_ABN_182,Swap,OG,2017-03-01,2017-03-01,2022-03-03,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,0.1025,101.072368786,-412485.43,1
IRS_LCH_ABN_188,Swap,OG,2017-04-12,2017-04-12,2022-10-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.1e+08,0.79,103.096045443,-5659142.47,1
IRS_LCH_ABN_189,Swap,OG,2017-04-12,2017-04-12,2023-10-24,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.95e+08,1,105.205673177,-8937792.28999999,1
IRS_LCH_ABN_19,Swap,OG,2016-08-15,2016-08-15,2046-08-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.2e+07,0.76,121.440558393,5982014.21,1
IRS_LCH_ABN_190,Swap,OG,2017-04-12,2017-04-12,2022-10-29,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.1e+08,0.865,103.321861378,-6083665.88999999,1
IRS_LCH_ABN_192,Swap,OG,2017-05-16,2017-05-16,2029-05-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.7e+07,1.028,112.707674607,-3034972.27,1
IRS_LCH_ABN_194,Swap,OG,2017-06-21,2017-06-21,2047-06-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6500000,1.381,139.360377131,-2370760.48,1
IRS_LCH_ABN_195,Swap,OG,2017-07-12,2017-07-12,2027-07-14,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.4e+07,0.95,110.024535057,-1245142.25,1
IRS_LCH_ABN_196,Swap,OG,2017-09-06,2017-09-06,2027-09-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9e+06,0.775,108.90616324,-699844.26,1
IRS_LCH_ABN_20,Swap,OG,2016-08-16,2016-08-16,2044-08-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,32500000,0.749,119.377564321,5463308.95,1
IRS_LCH_ABN_204,Swap,OG,2017-09-21,2017-09-21,2046-04-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.1e+07,1.06,129.005049025,2887503.42,1
IRS_LCH_ABN_205,Swap,OG,2017-09-21,2017-09-21,2046-04-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.063,129.090980936,6584003.51,1
IRS_LCH_ABN_206,Swap,OG,2017-09-21,2017-09-21,2046-04-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.06,129.029808125,6568044.69,1
IRS_LCH_ABN_207,Swap,OG,2017-10-10,2017-10-10,2047-10-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.1e+07,1.596,145.823478436,-9010439.53,1
IRS_LCH_ABN_208,Swap,OG,2017-10-25,2017-10-25,2025-10-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,80600000,0.686,106.410695138,4427693.82000001,1
IRS_LCH_ABN_209,Swap,OG,2017-10-25,2017-10-25,2030-10-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.198,115.924920054,6280513.99,1
IRS_LCH_ABN_21,Swap,OG,2016-08-16,2016-08-16,2021-08-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.3e+08,-0.142,100.427238305,331318.060000002,1
IRS_LCH_ABN_210,Swap,OG,2017-10-25,2017-10-25,2030-10-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,53300000,1.195,115.893197323,7591078.05,1
IRS_LCH_ABN_211,Swap,OG,2017-10-30,2017-10-30,2022-11-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,0.21,101.77920434,-1360127.27000001,1
IRS_LCH_ABN_212,Swap,OG,2017-10-30,2017-10-30,2027-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,116800000,0.86,109.690345745,9887719.06,1
IRS_LCH_ABN_213,Swap,OG,2017-10-30,2017-10-30,2032-11-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-35100000,1.27,118.882842126,-5996597.57,1
IRS_LCH_ABN_214,Swap,OG,2017-10-30,2017-10-30,2037-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,12100000,1.47,127.579069265,3080717.04,1
IRS_LCH_ABN_215,Swap,OG,2017-10-30,2017-10-30,2047-11-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9600000,1.5845,145.603782895,-4095766.83,1
IRS_LCH_ABN_216,Swap,OG,2017-10-30,2017-10-30,2034-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,43400000,1.365,122.215996887,8823471.95,1
