Strata Trade Type,Id Scheme,Id,MALE,DATE_OF_BIRTH,EXPIRY_DATE,TARIF_ID,INV_ACC_GUAR,INV_ACC,INV_ACC_PROXY,INV_ACC_EXP_RATE,INV_ACC_EXP_RATE_GUAR,INV_ACC_RATE_GUAR,MORT_REST,CURRENCY
Policy,OG,610816010,False,1961-08-16,2026-07-30,221,15645.63,0,14282.8,0.0097,0,0.03,0,EUR
Policy,OG,610817008,False,1961-08-17,2026-07-30,220,48510.47,0,49125.44,0.0087,0,0.03,90,EUR
Policy,OG,610818008,True,1961-08-18,2026-07-30,220,31461.17,0,35214.9,0.0087,0,0.03,0,EUR
Policy,OG,610820008,False,1961-08-20,2026-07-30,221,5860.44,6680.78,5513.41,0.0133,0.0124,0.0125,90,EUR
Policy,OG,610821014,True,1961-08-21,2026-07-30,221,857.29,0,792.18,0.0133,0,0.0125,90,EUR
Policy,OG,610822007,False,1961-08-22,2021-07-30,221,35814.56,0,35126.49,0.0133,0,0.0125,50,EUR
Policy,OG,610822009,False,1961-08-22,2026-07-30,221,17262.06,0,15430.85,0.0097,0,0.03,90,EUR
Policy,OG,610825006,True,1961-08-25,2026-07-30,220,848.25,0,886.78,0.0087,0,0.03,0,EUR
Policy,OG,610825007,False,1961-08-25,2023-07-30,221,4232.36,0,3712.58,0.0133,0,0.0125,0,EUR
Policy,OG,610901009,False,1961-09-01,2021-08-30,221,19721.44,24398.98,17439.16,0.0133,0.0124,0.0125,90,EUR
Policy,OG,610904011,True,1961-09-04,2026-08-30,220,59049.15,0,61473.4,0.0087,0,0.03,0,EUR
Policy,OG,610904013,False,1961-09-04,2026-08-30,221,9557.81,0,9216.42,0.0133,0,0.0125,90,EUR
Policy,OG,610905011,False,1961-09-05,2026-08-30,221,57151.23,0,73778.72,0.0064,0,0.04,90,EUR
Policy,OG,610906014,False,1961-09-06,2026-08-30,220,91556.09,0,92968.52,0.0087,0,0.03,90,EUR
Policy,OG,610907009,True,1961-09-07,2026-08-30,221,5755.41,5161.26,5432.65,0.0133,0.00612860231803862,0.0125,0,EUR
Policy,OG,610908008,False,1961-09-08,2026-08-30,220,21097.82,0,22143.04,0.0087,0,0.03,0,EUR
Policy,OG,610909011,False,1961-09-09,2026-08-30,220,522675.08,0,517321.68,0.0087,0,0.03,90,EUR
Policy,OG,610909013,False,1961-09-09,2026-08-30,221,18775.48,0,17660.91,0.0133,0,0.0125,90,EUR
Policy,OG,610910011,False,1961-09-10,2026-08-30,220,6761.42,0,6764.85,0.0087,0,0.03,90,EUR
Policy,OG,610910014,False,1961-09-10,2026-08-30,221,4250.44,5096.54,4128.07,0.0133,0.0124,0.0125,90,EUR
Policy,OG,610913012,False,1961-09-13,2026-08-30,221,41980.33,0,40758.25,0.0133,0,0.0125,90,EUR
Policy,OG,610917005,False,1961-09-17,2026-08-30,220,22398.25,0,23056.97,0.0087,0,0.03,90,EUR
Policy,OG,610919010,False,1961-09-19,2026-08-30,221,4582.66,4833.02,4220.5,0.0133,0.0095,0.0125,90,EUR
Policy,OG,610919012,True,1961-09-19,2026-08-30,221,626.72,0,574.61,0.0133,0,0.0125,0,EUR
Policy,OG,610920006,False,1961-09-20,2026-08-30,220,4194.41,0,4681.99,0.0087,0,0.03,90,EUR
Policy,OG,610921009,True,1961-09-21,2026-08-30,220,2301.01,0,2901.9,0.0087,0,0.03,90,EUR
Policy,OG,610921012,False,1961-09-21,2026-08-30,221,3872.43,3121.41,3552.18,0.0133,0.0045,0.0125,90,EUR
Policy,OG,610923011,False,1961-09-23,2026-08-30,220,17966.15,0,20878.92,0.0087,0,0.03,0,EUR
Policy,OG,610925008,False,1961-09-25,2026-08-30,221,858.85,1053.62,961.76,0.0133,0.0124,0.0125,90,EUR
Policy,OG,610925009,False,1961-09-25,2023-08-30,221,10390.8,0,8885.26,0.0133,0,0.0125,0,EUR
Policy,OG,610928011,True,1961-09-28,2026-08-30,221,25565.13,0,24086.79,0.0133,0,0.0125,0,EUR
Policy,OG,610930009,False,1961-09-30,2026-08-30,220,75102.61,0,80339.4,0.0087,0,0.03,90,EUR
Policy,OG,611001006,False,1961-10-01,2026-09-30,221,66646.53,79249.46,64695.11,0.0133,0.0124,0.0125,90,EUR
Policy,OG,611006011,True,1961-10-06,2026-09-30,221,959.38,0,893.51,0.0133,0,0.0125,0,EUR
Policy,OG,611007010,False,1961-10-07,2026-09-30,220,29420.16,0,29614.68,0.0087,0,0.03,90,EUR
Policy,OG,611010010,True,1961-10-10,2026-09-30,221,3923.34,0,3603.11,0.0133,0,0.0125,90,EUR
Policy,OG,611011005,False,1961-10-11,2026-09-30,221,4440.02,13195.17,4385.04,0.0133,0.0118981587959837,0.0125,90,EUR
Policy,OG,611012013,False,1961-10-12,2026-09-30,221,22130.09,25767.25,29304.95,0.0064,0.0109965056806605,0.04,90,EUR
Policy,OG,611016004,True,1961-10-16,2026-09-30,221,2839.75,0,2786.7,0.0133,0,0.0125,0,EUR
Policy,OG,611019011,False,1961-10-19,2026-09-30,221,6743.13,0,5973.15,0.0097,0,0.03,0,EUR
Policy,OG,611020006,True,1961-10-20,2026-09-30,220,23022.32,0,24102.1,0.0087,0,0.03,90,EUR
Policy,OG,611020008,False,1961-10-20,2026-09-30,221,3861.47,0,3512,0.0133,0,0.0125,90,EUR
Policy,OG,611020009,False,1961-10-20,2026-09-30,221,24136.44,19112.84,23505,0.0133,0.0124,0.0125,0,EUR
Policy,OG,611022010,True,1961-10-22,2026-09-30,221,797.3,890.69,739.55,0.0133,0.0095,0.0125,90,EUR
Policy,OG,611023015,False,1961-10-23,2026-09-30,221,1267.59,0,1283.23,0.0133,0,0.0125,0,EUR
Policy,OG,611027012,False,1961-10-27,2026-09-30,221,1976.23,2515.31,1507.33,0.0133,0.0124,0.0125,90,EUR
Policy,OG,611029011,False,1961-10-29,2026-09-30,220,21248.51,0,21239.31,0.0087,0,0.03,90,EUR
Policy,OG,611029014,False,1961-10-29,2026-09-30,220,77727.23,0,83088,0.0087,0,0.03,90,EUR
Policy,OG,611030010,False,1961-10-30,2026-09-30,221,2383.46,0,2244.52,0.0133,0,0.0125,0,EUR
Policy,OG,611031008,False,1961-10-31,2026-09-30,221,565.31,685.94,617.02,0.0133,0.0124,0.0125,0,EUR
Policy,OG,611101012,False,1961-11-01,2026-10-30,220,644.29,0,663.02,0.0087,0,0.03,0,EUR
Policy,OG,611101013,False,1961-11-01,2026-10-30,220,3504.67,0,3592.01,0.0087,0,0.03,0,EUR
Policy,OG,611101016,False,1961-11-01,2026-10-30,221,54117.65,0,50894.79,0.0133,0,0.0125,90,EUR
Policy,OG,611105010,True,1961-11-05,2023-10-30,221,2777.61,0,2372.58,0.0133,0,0.0125,0,EUR
Policy,OG,611109007,False,1961-11-09,2026-10-30,221,12774.1,0,11609.14,0.0133,0,0.0125,90,EUR
Policy,OG,611110016,True,1961-11-10,2026-10-30,220,4390.99,0,4590.8,0.0087,0,0.03,90,EUR
Policy,OG,611110019,False,1961-11-10,2026-10-30,221,35209.06,0,33236.8,0.0133,0,0.0125,0,EUR
Policy,OG,611110020,True,1961-11-10,2023-10-30,221,4723.89,0,4192.67,0.0133,0,0.0125,90,EUR
Policy,OG,611113009,False,1961-11-13,2026-10-30,221,9333.84,0,9233.11,0.0133,0,0.0125,90,EUR
Policy,OG,611115013,False,1961-11-15,2026-10-30,221,17598.97,0,18458.93,0.0133,0,0.0125,0,EUR
Policy,OG,611122006,False,1961-11-22,2026-10-30,220,17940.13,0,18054.41,0.0087,0,0.03,90,EUR
Policy,OG,611123010,False,1961-11-23,2026-10-30,221,13395.77,15659.93,12877.98,0.0133,0.0124,0.0125,0,EUR
Policy,OG,611125005,False,1961-11-25,2026-10-30,221,102693.63,0,96870.79,0.0133,0,0.0125,90,EUR
Policy,OG,611126008,False,1961-11-26,2026-10-30,220,109414.32,0,111439.93,0.0087,0,0.03,90,EUR
Policy,OG,611126010,True,1961-11-26,2026-10-30,220,7607.37,0,7650.17,0.0087,0,0.03,0,EUR
Policy,OG,611126011,True,1961-11-26,2023-10-30,221,5043.97,0,4514.78,0.0133,0,0.0125,0,EUR
Policy,OG,611128009,False,1961-11-28,2026-10-30,220,5770.69,0,6428.31,0.0087,0,0.03,90,EUR
Policy,OG,611130012,True,1961-11-30,2026-10-30,221,56545.02,0,54895.26,0.0133,0,0.0125,90,EUR
Policy,OG,611201014,False,1961-12-01,2026-11-30,221,33655.52,0,32829.2,0.0097,0,0.03,0,EUR
Policy,OG,611202016,False,1961-12-02,2026-11-30,220,4203.42,0,4227.63,0.0087,0,0.03,90,EUR
Policy,OG,611203011,True,1961-12-03,2026-11-30,221,42112.93,49258.89,41193.06,0.0133,0.0124,0.0125,90,EUR
Policy,OG,611206015,False,1961-12-06,2026-11-30,221,20792.78,0,26572.63,0.0064,0,0.04,0,EUR
Policy,OG,611207011,True,1961-12-07,2026-11-30,220,13504.96,0,17859.23,0.0087,0,0.03,90,EUR
Policy,OG,611207013,True,1961-12-07,2026-11-30,221,1171.27,0,1070.79,0.0097,0,0.03,90,EUR
Policy,OG,611208008,True,1961-12-08,2026-11-30,220,1724.22,0,1779.71,0.0087,0,0.03,0,EUR
Policy,OG,611210010,False,1961-12-10,2026-11-30,221,3093.91,2574.24,3005.12,0.0133,0.0045,0.0125,0,EUR
Policy,OG,611210013,False,1961-12-10,2023-11-30,221,4640.6,5183.96,4126.84,0.0133,0.0125,0.0125,90,EUR
Policy,OG,611215003,False,1961-12-15,2026-11-30,220,22601.87,0,24079.44,0.0087,0,0.03,0,EUR
Policy,OG,611216010,False,1961-12-16,2026-11-30,220,410.67,0,428.02,0.0087,0,0.03,90,EUR
Policy,OG,611217005,False,1961-12-17,2026-11-30,220,13062.32,0,13214.78,0.0087,0,0.03,0,EUR
Policy,OG,611219009,False,1961-12-19,2026-11-30,221,518.5,657.04,493.3,0.0133,0.0124,0.0125,0,EUR
Policy,OG,611221019,False,1961-12-21,2021-11-30,221,42832.88,0,35115.66,0.0133,0,0.0125,90,EUR
Policy,OG,611223008,False,1961-12-23,2026-11-30,220,1075.48,0,1121.05,0.0087,0,0.03,0,EUR
Policy,OG,611224008,False,1961-12-24,2022-11-30,221,4321.23,0,3715.62,0.0133,0,0.0125,0,EUR
Policy,OG,611224011,False,1961-12-24,2026-11-30,221,18368.47,0,17400.22,0.0133,0,0.0125,90,EUR
Policy,OG,611229012,True,1961-12-29,2026-11-30,220,14542.69,0,17840.4,0.0087,0,0.03,0,EUR
Policy,OG,611229015,False,1961-12-29,2023-11-30,221,27636.23,0,23415,0.0133,0,0.0125,90,EUR
Policy,OG,611229016,True,1961-12-29,2023-11-30,221,18032.27,0,16140.09,0.0133,0,0.0125,0,EUR
Policy,OG,611230009,False,1961-12-30,2026-11-30,221,0,5682.25,0,0,0.0114288065467025,0,90,EUR
Policy,OG,611231007,False,1961-12-31,2026-11-30,221,35284.34,0,33292.47,0.0133,0,0.0125,0,EUR
Policy,OG,620101019,False,1962-01-01,2026-12-30,221,56929.98,0,55391.31,0.0133,0,0.0125,90,EUR
Policy,OG,620104015,True,1962-01-04,2026-12-30,221,24547.95,0,24319.36,0.0133,0,0.0125,90,EUR
Policy,OG,620105007,True,1962-01-05,2026-12-30,220,6129.49,0,6416,0.0087,0,0.03,0,EUR
Policy,OG,620105008,False,1962-01-05,2026-12-30,220,713.29,0,754.81,0.0087,0,0.03,90,EUR
Policy,OG,620108012,True,1962-01-08,2026-12-30,221,28348.48,0,25273.36,0.0133,0,0.0125,90,EUR
Policy,OG,620109018,False,1962-01-09,2026-12-30,221,5771.23,4778.67,5842.11,0.0133,0.0045,0.0125,0,EUR
Policy,OG,620110009,False,1962-01-10,2026-12-30,220,3122.81,0,3465.07,0.0087,0,0.03,0,EUR
Policy,OG,620110012,False,1962-01-10,2026-12-30,221,3703.72,3024.69,3732.39,0.0133,0.0045,0.0125,90,EUR
Policy,OG,620112013,False,1962-01-12,2026-12-30,220,10262.42,0,10566,0.0087,0,0.03,0,EUR
Policy,OG,620117006,False,1962-01-17,2026-12-30,220,5221.98,0,5746.37,0.0087,0,0.03,90,EUR
Policy,OG,620119009,False,1962-01-19,2026-12-30,221,1454.29,1599.81,1492.07,0.0133,0.0124453153812015,0.0125,90,EUR
Policy,OG,620119010,True,1962-01-19,2026-12-30,221,11217.06,0,9684.74,0.0133,0,0.0125,90,EUR
Policy,OG,620120011,False,1962-01-20,2026-12-30,221,2313.72,0,2367.02,0.0133,0,0.0125,0,EUR
Policy,OG,620122012,True,1962-01-22,2026-12-30,221,10623.06,0,9992.23,0.0133,0,0.0125,90,EUR
Policy,OG,620122013,False,1962-01-22,2026-12-30,221,3921.76,0,3538.11,0.0133,0,0.0125,90,EUR
Policy,OG,620127004,False,1962-01-27,2026-12-30,220,21873.07,0,23500.98,0.0087,0,0.03,90,EUR
Policy,OG,620129010,False,1962-01-29,2026-12-30,220,21930.41,0,22810.01,0.0087,0,0.03,90,EUR
Policy,OG,620201005,True,1962-02-01,2027-01-30,220,20468.93,0,21824.06,0.0087,0,0.03,0,EUR
Policy,OG,620205007,True,1962-02-05,2027-01-30,220,23418.5,0,23943.93,0.0087,0,0.03,90,EUR
Policy,OG,620205009,False,1962-02-05,2027-01-30,221,47441.17,59084.93,44699.47,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620206012,True,1962-02-06,2027-01-30,220,5582.45,0,5630.77,0.0087,0,0.03,90,EUR
Policy,OG,620206014,False,1962-02-06,2024-01-30,221,5485.38,0,4636.97,0.0133,0,0.0125,0,EUR
Policy,OG,620206015,True,1962-02-06,2024-01-30,221,11314.22,182.47,10062.14,0.0133,0.0104607606729873,0.0125,90,EUR
Policy,OG,620207008,False,1962-02-07,2027-01-30,220,16084.88,0,16731.73,0.0087,0,0.03,90,EUR
Policy,OG,620208008,True,1962-02-08,2024-01-30,221,2701.11,0,2440.62,0.0133,0,0.0125,90,EUR
Policy,OG,620212015,False,1962-02-12,2027-01-30,221,3814.42,1696.51,3837.11,0.0111210789582689,0.0124,0.0231356541772323,90,EUR
Policy,OG,620219009,False,1962-02-19,2027-01-30,220,77258.01,0,86103.49,0.0087,0,0.03,0,EUR
Policy,OG,620220007,False,1962-02-20,2027-01-30,220,3431.11,0,3834.16,0.0087,0,0.03,90,EUR
Policy,OG,620220010,False,1962-02-20,2027-01-30,221,78222.9,2038.19,77851.01,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620222010,False,1962-02-22,2027-01-30,220,17701.46,0,17964.45,0.0087,0,0.03,90,EUR
Policy,OG,620228008,False,1962-02-28,2027-01-30,221,10207.91,2895.08,10786.11,0.0133,0.0106356370117579,0.0125,90,EUR
Policy,OG,620301005,False,1962-03-01,2027-02-28,221,376.75,2540.59,385.43,0.0133,0.012425454323602,0.0125,90,EUR
Policy,OG,620301006,False,1962-03-01,2027-02-28,221,12666.43,0,10937.05,0.0133,0,0.0125,90,EUR
Policy,OG,620302009,True,1962-03-02,2027-02-28,220,803.9,0,803.05,0.0087,0,0.03,90,EUR
Policy,OG,620302013,True,1962-03-02,2027-02-28,221,521.89,0,508.03,0.0133,0,0.0125,0,EUR
Policy,OG,620302016,False,1962-03-02,2027-02-28,221,9563.76,26626.42,9000.28,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620302019,False,1962-03-02,2027-02-28,221,7135.61,0,7053.46,0.0133,0,0.0125,90,EUR
Policy,OG,620303008,True,1962-03-03,2027-02-28,220,11571.16,0,11884.97,0.0087,0,0.03,0,EUR
Policy,OG,620305014,False,1962-03-05,2022-02-28,221,4816.2,5650.98,4598.22,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620306011,False,1962-03-06,2027-02-28,220,100577.81,0,103841.5,0.0087,0,0.03,0,EUR
Policy,OG,620310009,False,1962-03-10,2027-02-28,220,39397.32,0,40961.35,0.0087,0,0.03,90,EUR
Policy,OG,620311010,True,1962-03-11,2027-02-28,220,24165.13,0,24702.83,0.0087,0,0.03,90,EUR
Policy,OG,620315012,False,1962-03-15,2027-02-28,221,172.51,1046.92,179.24,0.0133,0.0124247344591755,0.0125,90,EUR
Policy,OG,620315014,False,1962-03-15,2027-02-28,221,275.68,599.75,270.15,0.0133,0.0124259308045019,0.0125,0,EUR
Policy,OG,620317009,False,1962-03-17,2027-02-28,220,20612.9,0,21170.88,0.0087,0,0.03,90,EUR
Policy,OG,620317016,False,1962-03-17,2027-02-28,221,26278.72,32527.32,25719.2,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620317017,False,1962-03-17,2027-02-28,221,3386.1,3418.37,3413.19,0.0133,0.0074722396931871,0.0125,90,EUR
Policy,OG,620318023,True,1962-03-18,2027-02-28,220,4148.27,0,4368.79,0.0065,0,0.045,90,EUR
Policy,OG,620320008,True,1962-03-20,2027-02-28,220,16174.04,0,19345.14,0.0087,0,0.03,0,EUR
Policy,OG,620320011,False,1962-03-20,2027-02-28,221,2949.02,3548.8,2990.75,0.0133,0.0124,0.0125,0,EUR
Policy,OG,620321010,False,1962-03-21,2027-02-28,221,631.99,2798.39,563.04,0.0133,0.0124,0.0125,0,EUR
Policy,OG,620321011,False,1962-03-21,2027-02-28,221,28956.75,0,24653.36,0.0133,0,0.0125,0,EUR
Policy,OG,620324008,True,1962-03-24,2027-02-28,220,5099.43,0,5345.96,0.0087,0,0.03,90,EUR
Policy,OG,620325009,False,1962-03-25,2024-02-29,221,24513.19,28649.56,20249.46,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620326007,False,1962-03-26,2027-02-28,221,11634.78,13854.26,12091.25,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620331011,True,1962-03-31,2027-02-28,220,17763.34,0,17202.53,0.0087,0,0.03,90,EUR
Policy,OG,620402005,False,1962-04-02,2027-03-30,220,29319.68,0,30358.78,0.0087,0,0.03,90,EUR
Policy,OG,620402007,False,1962-04-02,2027-03-30,221,11565.65,0,11206.26,0.0133,0,0.0125,90,EUR
Policy,OG,620402009,False,1962-04-02,2027-03-30,221,7630.34,0,6822.25,0.0133,0,0.0125,90,EUR
Policy,OG,620403003,False,1962-04-03,2027-03-30,220,2627.28,0,2593.48,0.0087,0,0.03,90,EUR
Policy,OG,620403006,True,1962-04-03,2027-03-30,221,7049.89,0,6394.62,0.0133,0,0.0125,90,EUR
Policy,OG,620403007,True,1962-04-03,2027-03-30,221,21046.78,0,19797.68,0.0133,0,0.0125,90,EUR
Policy,OG,620403008,False,1962-04-03,2022-03-30,221,23473.86,0,19438.3,0.0133,0,0.0125,90,EUR
Policy,OG,620404011,True,1962-04-04,2027-03-30,220,17256.03,0,21422.02,0.0087,0,0.03,90,EUR
Policy,OG,620405004,True,1962-04-05,2027-03-30,220,10343.25,0,10596.11,0.0087,0,0.03,90,EUR
Policy,OG,620406009,False,1962-04-06,2027-03-30,221,1417.98,1678.1,1431.15,0.0133,0.0124,0.0125,0,EUR
Policy,OG,620406011,False,1962-04-06,2024-03-30,221,6077.14,0,5441.6,0.0133,0,0.0125,0,EUR
Policy,OG,620407019,False,1962-04-07,2024-03-30,221,0,40455.74,0,0,0.00839945369927728,0,90,EUR
Policy,OG,620408017,False,1962-04-08,2027-03-30,221,690.59,1948.54,577.87,0.0097,0.00731312880413027,0.03,90,EUR
Policy,OG,620409005,False,1962-04-09,2027-03-30,220,42222.87,0,43266.09,0.0087,0,0.03,90,EUR
Policy,OG,620409007,False,1962-04-09,2027-03-30,221,17869.82,22236.37,16483.41,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620413006,False,1962-04-13,2027-03-30,220,12277.31,0,11988.81,0.0087,0,0.03,90,EUR
Policy,OG,620414009,False,1962-04-14,2027-03-30,221,16478.65,0,16640.24,0.0133,0,0.0125,90,EUR
Policy,OG,620415002,True,1962-04-15,2027-03-30,220,655.14,0,683.83,0.0087,0,0.03,0,EUR
Policy,OG,620418010,False,1962-04-18,2027-03-30,220,7763,0,8498.73,0.0087,0,0.03,90,EUR
Policy,OG,620418014,False,1962-04-18,2027-03-30,221,52551.84,0,69325.96,0.0064,0,0.04,90,EUR
Policy,OG,620418016,False,1962-04-18,2027-03-30,221,42506.37,52252.82,39996.14,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620419005,False,1962-04-19,2027-03-30,221,14889.78,0,15356.45,0.0133,0,0.0125,90,EUR
Policy,OG,620420004,False,1962-04-20,2027-03-30,220,18753.83,0,19545.15,0.0087,0,0.03,90,EUR
Policy,OG,620420008,True,1962-04-20,2027-03-30,221,1452.42,0,1229.1,0.0133,0,0.0125,90,EUR
Policy,OG,620421009,False,1962-04-21,2027-03-30,221,5861.87,20782.36,5920.73,0.0133,0.0114931795522741,0.0125,90,EUR
Policy,OG,620422013,False,1962-04-22,2027-03-30,221,42549.49,0,41319.28,0.0133,0,0.0125,90,EUR
Policy,OG,620428012,False,1962-04-28,2027-03-30,221,2479.81,0,2329.07,0.0133,0,0.0125,90,EUR
Policy,OG,620429016,True,1962-04-29,2027-03-30,220,4837.9,0,4862.37,0.0087,0,0.03,0,EUR
Policy,OG,620429021,False,1962-04-29,2027-03-30,221,35024.03,0,30564.04,0.0133,0,0.0125,90,EUR
Policy,OG,620504010,True,1962-05-04,2027-04-30,220,11085.62,0,11272.5,0.0087,0,0.03,90,EUR
Policy,OG,620504013,False,1962-05-04,2027-04-30,221,1539.03,0,2338.12,0.0064,0,0.04,90,EUR
Policy,OG,620504014,True,1962-05-04,2027-04-30,221,5394.51,0,5345.83,0.0133,0,0.0125,90,EUR
Policy,OG,620505014,False,1962-05-05,2027-04-30,221,2228.13,0,2127.79,0.0097,0,0.03,0,EUR
Policy,OG,620507007,True,1962-05-07,2027-04-30,220,24973.4,0,26203.9,0.0087,0,0.03,90,EUR
Policy,OG,620508009,True,1962-05-08,2027-04-30,220,13317.58,0,13936.5,0.0087,0,0.03,90,EUR
Policy,OG,620508012,False,1962-05-08,2027-04-30,221,2041.68,3594.03,1878.32,0.0133,0.0111448012398338,0.0125,90,EUR
Policy,OG,620509011,True,1962-05-09,2027-04-30,221,593.93,644.77,593.17,0.0097,0.0045,0.03,90,EUR
Policy,OG,620510003,False,1962-05-10,2027-04-30,220,8623.14,0,8891.9,0.0087,0,0.03,0,EUR
Policy,OG,620511015,True,1962-05-11,2024-04-30,221,4582.63,0,3870.31,0.0133,0,0.0125,0,EUR
Policy,OG,620511017,False,1962-05-11,2027-04-30,221,82663.45,0,81480.36,0.0133,0,0.0125,90,EUR
Policy,OG,620512003,False,1962-05-12,2027-04-30,221,17496.26,0,17624.57,0.0133,0,0.0125,90,EUR
Policy,OG,620513011,False,1962-05-13,2027-04-30,220,10925.12,0,11175.51,0.0087,0,0.03,90,EUR
Policy,OG,620515019,False,1962-05-15,2027-04-30,221,15725.03,0,15428.06,0.0133,0,0.0125,0,EUR
Policy,OG,620516014,True,1962-05-16,2027-04-30,220,7437.99,0,7707.81,0.0087,0,0.03,90,EUR
Policy,OG,620517014,False,1962-05-17,2022-04-30,221,3219.29,5522.11,2943.4,0.0133,0.0045,0.0125,0,EUR
Policy,OG,620517015,False,1962-05-17,2027-04-30,221,4610.07,5787.23,4133.57,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620519005,True,1962-05-19,2027-04-30,221,3523.36,3591.25,3326.71,0.0133,0.0095,0.0125,0,EUR
Policy,OG,620520013,False,1962-05-20,2022-04-30,221,7037.2,8830.09,6690.39,0.0133,0.0045,0.0125,0,EUR
Policy,OG,620521007,True,1962-05-21,2027-04-30,221,5002.47,0,4536.43,0.0133,0,0.0125,90,EUR
Policy,OG,620521008,False,1962-05-21,2027-04-30,221,49330.09,0,46415.64,0.0133,0,0.0125,90,EUR
Policy,OG,620522009,False,1962-05-22,2027-04-30,220,7796.43,0,7885.99,0.0087,0,0.03,90,EUR
Policy,OG,620523009,False,1962-05-23,2027-04-30,220,120039.4,0,120420.8,0.0087,0,0.03,90,EUR
Policy,OG,620525016,False,1962-05-25,2027-04-30,221,1873.66,0,1847.4,0.0133,0,0.0125,90,EUR
Policy,OG,620528011,False,1962-05-28,2027-04-30,220,14537.34,0,15120.8,0.0087,0,0.03,90,EUR
Policy,OG,620603006,False,1962-06-03,2027-05-30,221,3240.07,5408.19,3397.86,0.0133,0.0124,0.0125,0,EUR
Policy,OG,620606007,False,1962-06-06,2027-05-30,221,1891.52,1753.02,1793.15,0.0133,0.0062147665172103,0.0125,90,EUR
Policy,OG,620606009,True,1962-06-06,2027-05-30,221,624.33,2869.72,589.38,0.0133,0.0111490842312142,0.0125,0,EUR
Policy,OG,620608008,False,1962-06-08,2027-05-30,220,400.71,0,404.32,0.0087,0,0.03,0,EUR
Policy,OG,620611009,False,1962-06-11,2027-05-30,221,12154.3,0,11434.72,0.0133,0,0.0125,90,EUR
Policy,OG,620612016,False,1962-06-12,2027-05-30,221,8949.18,31632.58,9372.24,0.0133,0.0115470773487335,0.0125,90,EUR
Policy,OG,620616011,False,1962-06-16,2027-05-30,220,77596.32,0,78763.11,0.0087,0,0.03,0,EUR
Policy,OG,620616014,False,1962-06-16,2027-05-30,221,2264.39,1647.54,2115.93,0.0133,0.0045,0.0125,90,EUR
Policy,OG,620618010,True,1962-06-18,2027-05-30,220,25473.8,0,26163.73,0.0087,0,0.03,90,EUR
Policy,OG,620619009,False,1962-06-19,2027-05-30,220,529.27,0,531.89,0.0087,0,0.03,90,EUR
Policy,OG,620620012,True,1962-06-20,2027-05-30,221,48989.88,0,49626.13,0.0133,0,0.0125,0,EUR
Policy,OG,620623011,False,1962-06-23,2027-05-30,221,7262.47,0,6782.95,0.0133,0,0.0125,90,EUR
Policy,OG,620624007,False,1962-06-24,2027-05-30,220,13043.94,0,12951.31,0.0087,0,0.03,90,EUR
Policy,OG,620624009,False,1962-06-24,2027-05-30,220,51270.89,0,51711.6,0.0087,0,0.03,0,EUR
Policy,OG,620624013,False,1962-06-24,2027-05-30,221,11057.27,8680.87,11074.67,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620627008,True,1962-06-27,2027-05-30,220,10346.86,0,10737.93,0.0087,0,0.03,90,EUR
Policy,OG,620627009,True,1962-06-27,2027-05-30,220,4063.25,0,4137.3,0.0087,0,0.03,90,EUR
Policy,OG,620629010,False,1962-06-29,2027-05-30,221,7339.99,9352.45,7414.14,0.0133,0.0124,0.0125,90,EUR
Policy,OG,620629012,False,1962-06-29,2027-05-30,221,5094.09,0,4709.35,0.0133,0,0.0125,90,EUR
Policy,OG,620630015,False,1962-06-30,2027-05-30,221,64243.49,0,85295.78,0.0064,0,0.04,90,EUR
Policy,OG,620701011,False,1962-07-01,2027-06-30,221,2678.81,0,2427.49,0.0133,0,0.0125,0,EUR
Policy,OG,620701014,False,1962-07-01,2027-06-30,221,3180.81,4200.25,3213.77,0.0133,0.009,0.0125,90,EUR
Policy,OG,620702011,False,1962-07-02,2027-06-30,220,55895.11,0,54869.21,0.0087,0,0.03,0,EUR
Policy,OG,620703012,False,1962-07-03,2027-06-30,221,1583.37,0,1427.79,0.0133,0,0.0125,90,EUR
Policy,OG,620703014,False,1962-07-03,2027-06-30,221,7715.76,0,7097.08,0.0133,0,0.0125,90,EUR
Policy,OG,620707008,True,1962-07-07,2027-06-30,221,18829.49,0,16881.55,0.0133,0,0.0125,0,EUR
