Id,Security Id,Security Id Scheme,Start Date,End Date,Fixed Rate,Coupon Frequency,First coupon,Currency,Notional
US05531FAX15,US05531FAX15,OG-Security,2017-03-21,2022-04-01,2.75,2,2017-03-21,USD,1
US05565EBF16,US05565EBF16,OG-Security,2019-04-18,2022-04-14,2.95,2,2019-04-18,USD,1
US05565QCZ90,US05565QCZ90,OG-Security,2015-03-17,2022-03-17,3.062,2,2015-03-17,USD,1
US05578DAU63,US05578DAU63,OG-Security,2016-02-03,2021-02-03,2.65,2,2016-02-03,USD,1
US05583JAA07,US05583JAA07,OG-Security,2017-05-22,2022-05-22,3,2,2017-05-22,USD,1
US05971KAA79,US05971KAA79,OG-Security,2015-11-19,2025-11-19,5.179,2,2015-11-19,USD,1
US06051GEN51,US06051GEN51,OG-Security,2012-02-07,2042-02-07,5.875,2,2012-02-07,USD,1
US06051GGS21,US06051GGS21,OG-Security,2017-09-18,2021-10-01,2.328,2,2017-09-18,USD,1
US06367WJM64,US06367WJM64,OG-Security,2019-03-26,2022-03-26,2.9,2,2019-03-26,USD,1
US064255BG66,US064255BG66,OG-Security,2014-09-08,2021-09-08,2.85,2,2014-09-08,USD,1
US06738EAL92,US06738EAL92,OG-Security,2016-01-12,2021-01-12,3.25,2,2016-01-12,USD,1
US06738EAQ89,US06738EAQ89,OG-Security,2016-08-10,2021-08-10,3.2,2,2016-08-10,USD,1
US072024NV09,US072024NV09,OG-Security,2010-07-01,2050-04-01,7.043,2,2010-07-01,USD,1
US07274NAA19,US07274NAA19,OG-Security,2018-06-25,2021-06-25,3.5,2,2018-06-25,USD,1
US072863AC76,US072863AC76,OG-Security,2015-04-22,2045-11-15,4.185,2,2015-04-22,USD,1
US075887AW93,US075887AW93,OG-Security,2010-11-12,2020-11-12,3.25,2,2010-11-12,USD,1
US09659W2D51,US09659W2D51,OG-Security,2018-01-09,2025-01-09,3.375,2,2018-01-09,USD,1
US101137AQ02,US101137AQ02,OG-Security,2015-05-12,2022-05-15,3.375,2,2015-05-12,USD,1
US110122BN77,US110122BN77,OG-Security,2019-11-22,2025-08-15,3.875,2,2019-08-15,USD,1
US11134LAD10,US11134LAD10,OG-Security,2018-02-14,2022-01-15,3,2,2018-01-15,USD,1
US11134LAK52,US11134LAK52,OG-Security,2018-02-14,2021-01-15,2.2,2,2017-10-17,USD,1
US11135FAA93,US11135FAA93,OG-Security,2019-04-05,2021-04-15,3.125,2,2019-04-05,USD,1
US115637AP57,US115637AP57,OG-Security,2015-06-29,2045-07-15,4.5,2,2015-06-29,USD,1
US12592BAE48,US12592BAE48,OG-Security,2015-11-06,2020-11-06,4.375,2,2015-11-06,USD,1
US126650CT50,US126650CT50,OG-Security,2016-05-25,2021-06-01,2.125,2,2016-05-25,USD,1
US126650CW89,US126650CW89,OG-Security,2018-03-09,2025-03-25,4.1,2,2018-03-09,USD,1
US13033W3Y73,US13033W3Y73,OG-Security,2010-03-25,2049-05-15,6.486,2,2010-03-25,USD,1
US13063A5G50,US13063A5G50,OG-Security,2009-04-28,2039-04-01,7.55,2,2009-04-28,USD,1
US13063BFR87,US13063BFR87,OG-Security,2010-04-01,2040-03-01,7.625,2,2010-04-01,USD,1
US13063BJC72,US13063BJC72,OG-Security,2010-12-01,2040-11-01,7.6,2,2010-12-01,USD,1
US133131AZ59,US133131AZ59,OG-Security,2020-04-20,2030-05-15,2.8,2,2020-04-20,USD,1
US133434AD26,US133434AD26,OG-Security,2019-12-13,2039-01-15,3.701,2,2019-12-13,USD,1
US14040HBL87,US14040HBL87,OG-Security,2017-03-09,2022-03-09,3.05,2,2017-03-09,USD,1
US14042E3Y48,US14042E3Y48,OG-Security,2014-07-24,2021-07-23,2.95,2,2014-07-24,USD,1
US14448CAH79,US14448CAH79,OG-Security,2020-02-27,2027-02-15,2.493,2,2020-02-27,USD,1
US14913Q2T59,US14913Q2T59,OG-Security,2019-02-26,2022-02-26,2.95,2,2019-02-26,USD,1
US14913Q2W88,US14913Q2W88,OG-Security,2019-05-17,2021-05-17,2.65,2,2019-05-17,USD,1
US167725AC49,US167725AC49,OG-Security,2008-08-06,2040-12-01,6.899,2,2008-08-06,USD,1
US167725AF79,US167725AF79,OG-Security,2008-08-06,2040-12-01,6.899,2,2008-08-06,USD,1
US171798AD34,US171798AD34,OG-Security,2017-04-10,2027-05-15,3.9,2,2017-04-10,USD,1
US172967LG49,US172967LG49,OG-Security,2017-04-25,2022-04-25,2.75,2,2017-04-25,USD,1
US17325FAV04,US17325FAV04,OG-Security,2019-02-19,2022-02-19,3.165,2,2019-02-19,USD,1
US20030NBM20,US20030NBM20,OG-Security,2014-08-12,2034-08-15,4.2,2,2014-08-12,USD,1
US20030NBQ34,US20030NBQ34,OG-Security,2015-05-27,2045-08-15,4.6,2,2015-05-27,USD,1
US205887BZ43,US205887BZ43,OG-Security,2018-10-22,2021-10-22,3.8,2,2018-10-22,USD,1
US20605PAG63,US20605PAG63,OG-Security,2016-12-28,2025-01-15,4.375,2,2016-12-28,USD,1
US20772GF451,US20772GF451,OG-Security,2008-04-30,2032-03-15,5.85,2,2008-04-30,USD,1
US20772JAC62,US20772JAC62,OG-Security,2010-10-19,2030-10-01,5.09,2,2010-10-19,USD,1
US20772KAG40,US20772KAG40,OG-Security,2017-12-21,2025-01-15,3.23,2,2017-12-21,USD,1
US20826FAR73,US20826FAR73,OG-Security,2016-03-08,2046-03-15,5.95,2,2016-03-08,USD,1
US209111FD03,US209111FD03,OG-Security,2014-03-06,2044-03-15,4.45,2,2014-03-06,USD,1
US21036PAK49,US21036PAK49,OG-Security,2013-05-14,2021-05-01,3.75,2,2013-05-14,USD,1
US21684AAD81,US21684AAD81,OG-Security,2015-08-04,2045-08-04,5.25,2,2015-08-04,USD,1
US22535WAA53,US22535WAA53,OG-Security,2017-01-10,2022-01-10,3.375,2,2017-01-10,USD,1
US22546QAR83,US22546QAR83,OG-Security,2014-10-29,2021-10-29,3,2,2014-10-29,USD,1
US22550L2A85,US22550L2A85,OG-Security,2019-11-12,2021-11-12,2.1,2,2019-11-12,USD,1
US228227BD57,US228227BD57,OG-Security,2013-02-28,2023-01-15,5.25,2,2012-10-15,USD,1
US22822VAA98,US22822VAA98,OG-Security,2016-02-08,2021-02-15,3.4,2,2016-02-08,USD,1
US22822VAD38,US22822VAD38,OG-Security,2016-09-01,2021-09-01,2.25,2,2016-09-01,USD,1
US233851CZ53,US233851CZ53,OG-Security,2017-11-14,2021-02-12,2.3,2,2017-11-14,USD,1
US233851DN15,US233851DN15,OG-Security,2018-11-05,2021-11-05,3.75,2,2018-11-05,USD,1
US24422EUT45,US24422EUT45,OG-Security,2019-03-07,2022-04-01,2.95,2,2019-03-07,USD,1
US25156PAY97,US25156PAY97,OG-Security,2017-01-19,2022-01-19,2.82,2,2017-01-19,USD,1
US25245BAB36,US25245BAB36,OG-Security,2012-05-11,2022-05-11,2.875,2,2012-05-11,USD,1
US25272KAD54,US25272KAD54,OG-Security,2016-06-01,2021-06-15,4.42,2,2016-06-01,USD,1
US25466AAN19,US25466AAN19,OG-Security,2018-08-09,2028-08-09,4.682,2,2018-08-09,USD,1
US26441CAF23,US26441CAF23,OG-Security,2011-08-25,2021-09-15,3.55,2,2011-08-25,USD,1
US268317AP93,US268317AP93,OG-Security,2015-10-13,2035-10-13,4.75,2,2015-10-13,USD,1
US268317AT16,US268317AT16,OG-Security,2018-09-21,2048-09-21,5,2,2018-09-21,USD,1
US268317AV61,US268317AV61,OG-Security,2018-09-21,2038-09-21,4.875,2,2018-09-21,USD,1
US26874RAE80,US26874RAE80,OG-Security,2018-09-12,2028-09-12,4.75,2,2018-09-12,USD,1
US26884ABB89,US26884ABB89,OG-Security,2014-06-19,2044-07-01,4.5,2,2014-06-19,USD,1
US26884TAD46,US26884TAD46,OG-Security,2011-05-16,2021-08-16,4.5,2,2011-05-16,USD,1
US26885BAD29,US26885BAD29,OG-Security,2018-06-25,2023-07-15,4.75,2,2018-06-25,USD,1
US283738AE21,US283738AE21,OG-Security,2013-08-29,2043-08-15,7.25,2,2013-08-29,USD,1
US29103DAF33,US29103DAF33,OG-Security,2017-01-17,2021-06-15,2.7,2,2016-12-15,USD,1
US29278GAA67,US29278GAA67,OG-Security,2017-05-25,2027-05-25,3.625,2,2017-05-25,USD,1
US29379VBS16,US29379VBS16,OG-Security,2018-10-11,2022-02-01,3.5,2,2018-10-11,USD,1
US30040WAC29,US30040WAC29,OG-Security,2017-03-10,2022-03-15,2.75,2,2017-03-10,USD,1
US313747AV99,US313747AV99,OG-Security,2014-11-14,2044-12-01,4.5,2,2014-11-14,USD,1
US337738AQ13,US337738AQ13,OG-Security,2018-09-25,2023-10-01,3.8,2,2018-09-25,USD,1
US340711AY67,US340711AY67,OG-Security,2020-06-24,2030-07-01,2.55,2,2020-06-24,USD,1
US34959JAF57,US34959JAF57,OG-Security,2017-06-15,2021-06-15,2.35,2,2017-06-15,USD,1
US36164QMS48,US36164QMS48,OG-Security,2016-07-01,2020-11-15,2.342,2,2016-05-15,USD,1
US37045XBM74,US37045XBM74,OG-Security,2016-07-05,2021-07-06,3.2,2,2016-07-05,USD,1
US375558AX11,US375558AX11,OG-Security,2014-03-07,2044-04-01,4.8,2,2014-03-07,USD,1
US377373AE54,US377373AE54,OG-Security,2018-05-15,2021-05-14,3.125,2,2018-05-15,USD,1
US377373AJ42,US377373AJ42,OG-Security,2019-03-25,2022-06-01,2.875,2,2019-03-25,USD,1
US391382AB40,US391382AB40,OG-Security,2017-05-26,2047-06-03,4.15,2,2017-05-26,USD,1
US39138QAC96,US39138QAC96,OG-Security,2018-05-17,2048-05-17,4.581,2,2018-05-17,USD,1
US404280AU33,US404280AU33,OG-Security,2015-08-18,2025-08-18,4.25,2,2015-08-18,USD,1
US404280AY54,US404280AY54,OG-Security,2016-05-25,2021-05-25,2.95,2,2016-05-25,USD,1
US404530AB34,US404530AB34,OG-Security,2018-04-25,2048-07-01,4.211,2,2018-04-25,USD,1
US416515BE33,US416515BE33,OG-Security,2019-08-19,2029-08-19,2.8,2,2019-08-19,USD,1
US423012AA16,US423012AA16,OG-Security,2012-04-03,2022-04-01,3.4,2,2012-04-03,USD,1
US428236BF92,US428236BF92,OG-Security,2010-12-02,2020-12-01,3.75,2,2010-12-02,USD,1
US42824CBC29,US42824CBC29,OG-Security,2018-09-19,2021-10-05,3.5,2,2018-09-19,USD,1
US442331QM91,US442331QM91,OG-Security,2009-01-08,2032-03-01,6.29,2,2009-01-08,USD,1
US44328MAK09,US44328MAK09,OG-Security,2011-01-19,2021-01-19,4.75,2,2011-01-19,USD,1
US44962LAA52,US44962LAA52,OG-Security,2016-07-28,2022-11-01,5,2,2016-07-28,USD,1
US44962LAB36,US44962LAB36,OG-Security,2017-02-09,2025-02-15,4.75,2,2017-02-09,USD,1
US451295A254,US451295A254,OG-Security,2018-08-09,2048-03-01,5.02,2,2018-08-09,USD,1
US452252FH79,US452252FH79,OG-Security,2009-05-21,2034-01-01,6.184,2,2009-05-21,USD,1
US456837AG88,US456837AG88,OG-Security,2017-03-29,2022-03-29,3.15,2,2017-03-29,USD,1
US458140AP51,US458140AP51,OG-Security,2012-12-11,2042-12-15,4.25,2,2012-12-11,USD,1
US459200JX08,US459200JX08,OG-Security,2019-05-15,2022-05-13,2.85,2,2019-05-15,USD,1
US46115HAD98,US46115HAD98,OG-Security,2011-02-24,2021-02-24,6.5,2,2011-02-24,USD,1
US46647PAM86,US46647PAM86,OG-Security,2018-01-23,2029-01-23,3.509,2,2018-01-23,USD,1
US46647PAS56,US46647PAS56,OG-Security,2018-06-18,2022-06-18,3.514,2,2018-06-18,USD,1
US46849LSP75,US46849LSP75,OG-Security,2016-04-29,2021-04-29,2.25,2,2016-04-29,USD,1
US46849LTB70,US46849LTB70,OG-Security,2018-06-11,2021-06-11,3.3,2,2018-06-11,USD,1
US478160BK90,US478160BK90,OG-Security,2013-12-05,2043-12-05,4.5,2,2013-12-05,USD,1
US49271VAE02,US49271VAE02,OG-Security,2019-05-31,2021-05-25,3.551,2,2019-05-25,USD,1
US49326EED13,US49326EED13,OG-Security,2011-03-24,2021-03-24,5.1,2,2011-03-24,USD,1
US49327M2W30,US49327M2W30,OG-Security,2018-06-13,2021-06-15,3.35,2,2018-06-13,USD,1
US49456BAA98,US49456BAA98,OG-Security,2013-11-05,2021-02-15,5,2,2013-11-05,USD,1
US496902AJ65,US496902AJ65,OG-Security,2012-06-18,2021-09-01,5.125,2,2012-03-01,USD,1
US539439AK53,US539439AK53,OG-Security,2016-07-06,2021-07-06,3.1,2,2016-07-06,USD,1
US539439AT62,US539439AT62,OG-Security,2018-08-16,2028-08-16,4.55,2,2018-08-16,USD,1
US53944YAC75,US53944YAC75,OG-Security,2017-01-11,2022-01-11,3,2,2017-01-11,USD,1
US54438CPA44,US54438CPA44,OG-Security,2010-07-22,2049-08-01,6.75,2,2010-07-22,USD,1
US544495VY79,US544495VY79,OG-Security,2010-12-02,2045-07-01,6.574,2,2010-12-02,USD,1
US544646XY34,US544646XY34,OG-Security,2009-10-15,2029-07-01,5.755,2,2009-10-15,USD,1
US552081AD31,US552081AD31,OG-Security,2012-07-17,2021-11-15,6,2,2012-05-15,USD,1
US55608JAK43,US55608JAK43,OG-Security,2017-11-28,2028-11-28,3.763,2,2017-11-28,USD,1
US55608JAL26,US55608JAL26,OG-Security,2018-03-27,2024-03-27,4.15,2,2018-03-27,USD,1
US55608JAN81,US55608JAN81,OG-Security,2018-03-27,2029-03-27,4.654,2,2018-03-27,USD,1
US55608PAW41,US55608PAW41,OG-Security,2016-01-15,2026-01-15,3.9,2,2016-01-15,USD,1
US571748BB78,US571748BB78,OG-Security,2017-01-12,2022-01-30,2.75,2,2017-01-12,USD,1
US57629WCD02,US57629WCD02,OG-Security,2017-04-13,2022-04-13,2.5,2,2017-04-13,USD,1
US581760AV77,US581760AV77,OG-Security,2018-07-25,2048-05-15,4.386,2,2018-07-25,USD,1
US585055AW63,US585055AW63,OG-Security,2012-03-19,2042-03-15,4.5,2,2012-03-19,USD,1
US59217GAQ29,US59217GAQ29,OG-Security,2012-04-10,2022-04-11,3.875,2,2012-04-10,USD,1
US59217GCR83,US59217GCR83,OG-Security,2018-10-09,2021-10-09,3.45,2,2018-10-09,USD,1
US59259NZH96,US59259NZH96,OG-Security,2009-04-30,2039-11-15,7.336,2,2009-04-30,USD,1
US59259YBY41,US59259YBY41,OG-Security,2010-01-13,2039-11-15,6.668,2,2010-01-13,USD,1
US59259YGF07,US59259YGF07,OG-Security,2010-12-29,2040-11-15,6.814,2,2010-12-29,USD,1
US594918BL72,US594918BL72,OG-Security,2015-11-03,2045-11-03,4.45,2,2015-11-03,USD,1
US59562VBD82,US59562VBD82,OG-Security,2014-04-28,2043-11-15,5.15,2,2013-11-08,USD,1
US606822AG93,US606822AG93,OG-Security,2016-09-13,2021-09-13,2.19,2,2016-09-13,USD,1
US606822AW44,US606822AW44,OG-Security,2018-07-26,2021-07-26,3.535,2,2018-07-26,USD,1
US606822BG84,US606822BG84,OG-Security,2019-03-07,2022-03-07,3.218,2,2019-03-07,USD,1
US60687YAB56,US60687YAB56,OG-Security,2016-04-12,2021-04-12,2.632,2,2016-04-12,USD,1
US60920LAC81,US60920LAC81,OG-Security,2016-10-28,2021-10-28,2,2,2016-10-28,USD,1
US617482V925,US617482V925,OG-Security,2012-07-24,2042-07-24,6.375,2,2012-07-24,USD,1
US62854AAM62,US62854AAM62,OG-Security,2017-01-31,2021-06-15,3.15,2,2016-12-15,USD,1
US62947QAU22,US62947QAU22,OG-Security,2016-05-23,2021-06-01,4.125,2,2016-05-23,USD,1
US638612AK78,US638612AK78,OG-Security,2011-03-25,2021-03-25,5.375,2,2011-03-25,USD,1
US63861VAD91,US63861VAD91,OG-Security,2019-04-26,2023-04-26,3.622,2,2019-04-26,USD,1
US641062AN41,US641062AN41,OG-Security,2018-09-24,2048-09-24,4,2,2018-09-24,USD,1
US646139X831,US646139X831,OG-Security,2010-12-15,2041-01-01,7.102,2,2010-12-15,USD,1
US64952WCJ09,US64952WCJ09,OG-Security,2016-09-14,2021-09-14,1.7,2,2016-09-14,USD,1
US64966JAR77,US64966JAR77,OG-Security,2010-12-21,2037-12-01,6.271,2,2010-12-21,USD,1
US64972FY341,US64972FY341,OG-Security,2010-11-18,2044-06-15,5.882,2,2010-11-18,USD,1
US64990FMV30,US64990FMV30,OG-Security,2009-10-20,2039-03-15,5.427,2,2009-10-20,USD,1
US65120FAC86,US65120FAC86,OG-Security,2012-10-01,2022-10-01,4.2,2,2012-10-01,USD,1
US65339KAS96,US65339KAS96,OG-Security,2019-08-08,2021-09-01,2.403,2,2019-08-08,USD,1
US654740AV10,US654740AV10,OG-Security,2017-01-13,2022-01-13,2.8,2,2017-01-13,USD,1
US65557FAD87,US65557FAD87,OG-Security,2012-09-21,2022-09-21,4.25,2,2012-09-21,USD,1
US662352AB99,US662352AB99,OG-Security,2013-09-17,2043-11-01,6.15,2,2013-09-17,USD,1
US686330AJ06,US686330AJ06,OG-Security,2017-07-18,2027-07-18,3.7,2,2017-07-18,USD,1
US693475AZ80,US693475AZ80,OG-Security,2020-01-22,2030-01-22,2.55,2,2020-01-22,USD,1
US69832AAA43,US69832AAA43,OG-Security,2019-07-19,2022-07-19,2.536,2,2019-07-19,USD,1
US70014LAD29,US70014LAD29,OG-Security,2017-09-25,2021-03-15,3.625,2,2017-09-25,USD,1
US709599AS35,US709599AS35,OG-Security,2015-02-02,2022-02-01,3.375,2,2015-02-02,USD,1
US709599BD56,US709599BD56,OG-Security,2019-01-29,2021-07-29,3.65,2,2019-01-29,USD,1
US714264AD02,US714264AD02,OG-Security,2011-10-25,2022-01-15,4.45,2,2011-10-25,USD,1
US72650RAY80,US72650RAY80,OG-Security,2011-01-14,2021-02-01,5,2,2011-01-14,USD,1
US743756AE88,US743756AE88,OG-Security,2018-02-06,2048-10-01,3.93,2,2018-02-06,USD,1
US74432QCA13,US74432QCA13,OG-Security,2014-05-15,2044-05-15,4.6,2,2014-05-15,USD,1
US747525AE30,US747525AE30,OG-Security,2015-05-20,2022-05-20,3,2,2015-05-20,USD,1
US754730AG43,US754730AG43,OG-Security,2020-03-31,2030-04-01,4.65,2,2020-03-31,USD,1
US75625QAC33,US75625QAC33,OG-Security,2017-06-26,2022-06-24,2.375,2,2017-06-26,USD,1
US780099CH81,US780099CH81,OG-Security,2014-05-28,2024-05-28,5.125,2,2014-05-28,USD,1
US785592AM87,US785592AM87,OG-Security,2016-01-13,2025-03-01,5.625,2,2015-09-01,USD,1
US79467BBN47,US79467BBN47,OG-Security,2018-02-22,2048-01-01,3.82,2,2018-02-22,USD,1
US79467BCM54,US79467BCM54,OG-Security,2019-01-30,2040-01-01,4.637,2,2019-01-30,USD,1
US79741TAR59,US79741TAR59,OG-Security,2010-02-04,2049-05-01,6.138,2,2010-02-04,USD,1
US82481LAB53,US82481LAB53,OG-Security,2016-09-23,2021-09-23,2.4,2,2016-09-23,USD,1
US82620KAR41,US82620KAR41,OG-Security,2017-03-16,2022-03-16,2.7,2,2017-03-16,USD,1
US8265Q0WE83,US8265Q0WE83,OG-Security,2007-03-12,2009-03-12,0,0,2007-03-12,USD,1
US8265Q0XC19,US8265Q0XC19,OG-Security,2007-04-30,2008-10-30,0,0,2007-04-30,USD,1
US8265Q0XD91,US8265Q0XD91,OG-Security,2007-04-30,2008-10-30,0,0,2007-04-30,USD,1
US8265Q0XF40,US8265Q0XF40,OG-Security,2007-05-14,2008-11-14,0,0,2007-05-14,USD,1
US8265Q0XG23,US8265Q0XG23,OG-Security,2007-05-14,2008-11-14,0,0,2007-05-14,USD,1
US83368RAG74,US83368RAG74,OG-Security,2016-04-08,2021-04-08,2.5,2,2016-04-08,USD,1
US837151JB67,US837151JB67,OG-Security,2013-08-21,2041-12-01,5.784,2,2013-08-21,USD,1
US853254AY62,US853254AY62,OG-Security,2016-01-15,2021-01-15,3.05,2,2016-01-15,USD,1
US854502AH46,US854502AH46,OG-Security,2018-11-06,2028-11-15,4.25,2,2018-11-06,USD,1
US858119BK53,US858119BK53,OG-Security,2019-12-11,2030-04-15,3.45,2,2019-12-11,USD,1
US86562MAB63,US86562MAB63,OG-Security,2016-03-09,2021-03-09,2.934,2,2016-03-09,USD,1
US86562MAH34,US86562MAH34,OG-Security,2016-10-19,2021-10-19,2.442,2,2016-10-19,USD,1
US86562MCA62,US86562MCA62,OG-Security,2020-07-08,2025-07-08,1.474,2,2020-07-08,USD,1
US86657MBK18,US86657MBK18,OG-Security,2016-11-16,2047-10-01,4.172,2,2016-11-16,USD,1
US86787EBA47,US86787EBA47,OG-Security,2018-10-26,2021-10-26,3.525,2,2018-10-26,USD,1
US86944BAE39,US86944BAE39,OG-Security,2018-04-04,2048-08-15,4.091,2,2018-04-04,USD,1
US87165BAC72,US87165BAC72,OG-Security,2014-08-11,2021-08-15,3.75,2,2014-08-11,USD,1
US87236YAF51,US87236YAF51,OG-Security,2017-04-27,2027-04-01,3.3,2,2017-04-27,USD,1
US88732JAX63,US88732JAX63,OG-Security,2010-11-15,2021-02-15,4.125,2,2010-11-15,USD,1
US891906AD10,US891906AD10,OG-Security,2016-03-17,2021-04-01,3.8,2,2016-03-17,USD,1
US89352HAL33,US89352HAL33,OG-Security,2013-10-07,2043-10-16,5,2,2013-10-07,USD,1
US90351DAD93,US90351DAD93,OG-Security,2016-04-05,2021-04-15,3,2,2016-04-05,USD,1
US90351DAF42,US90351DAF42,OG-Security,2016-04-05,2026-04-15,4.125,2,2016-04-05,USD,1
US904678AJ86,US904678AJ86,OG-Security,2019-01-15,2022-01-14,6.572,2,2019-01-15,USD,1
US911312BC97,US911312BC97,OG-Security,2017-05-16,2022-05-16,2.35,2,2017-05-16,USD,1
US913366EP17,US913366EP17,OG-Security,2010-11-18,2048-05-15,6.548,2,2010-11-18,USD,1
US91481CAB63,US91481CAB63,OG-Security,2017-12-13,2047-08-15,4.008,2,2017-12-13,USD,1
US92340LAF67,US92340LAF67,OG-Security,2020-06-29,2028-01-15,3.4,2,2020-06-29,USD,1
US92343VDU52,US92343VDU52,OG-Security,2017-03-16,2037-03-16,5.25,2,2017-03-16,USD,1
US92857WBH25,US92857WBH25,OG-Security,2018-05-30,2024-01-16,3.75,2,2018-05-30,USD,1
US92928QAC24,US92928QAC24,OG-Security,2017-04-05,2022-04-05,3.15,2,2017-04-05,USD,1
US92928QAH11,US92928QAH11,OG-Security,2019-10-15,2027-01-15,2.875,2,2019-10-15,USD,1
US931427AQ19,US931427AQ19,OG-Security,2016-06-01,2026-06-01,3.45,2,2016-06-01,USD,1
US949746RF01,US949746RF01,OG-Security,2014-02-04,2044-01-15,5.606,2,2013-11-26,USD,1
US94988J5T07,US94988J5T07,OG-Security,2018-10-23,2021-10-22,3.625,2,2018-10-23,USD,1
US959802AU35,US959802AU35,OG-Security,2017-03-15,2022-03-15,3.6,2,2017-03-15,USD,1
US960413AW24,US960413AW24,OG-Security,2020-06-12,2030-06-15,3.375,2,2020-06-12,USD,1
US96949LAA35,US96949LAA35,OG-Security,2015-03-03,2022-03-15,3.6,2,2015-03-03,USD,1
US97063PAB04,US97063PAB04,OG-Security,2011-03-17,2021-03-15,5.75,2,2011-03-17,USD,1
XS0053792700,XS0053792700,OG-Security,1994-10-28,2024-10-28,0,0,NULL,EUR,1
XS0071996515,XS0071996515,OG-Security,1997-01-21,2027-01-21,0,0,NULL,EUR,1
XS0100373017,XS0100373017,OG-Security,1999-09-01,2029-09-03,0,0,NULL,EUR,1
XS0109077486,XS0109077486,OG-Security,2000-03-15,2030-03-15,0,0,NULL,EUR,1
XS0161488498,XS0161488498,OG-Security,2003-01-24,2033-01-24,7.5,1,2003-01-24,EUR,1
XS0162513211,XS0162513211,OG-Security,2003-02-14,2033-02-14,5.75,1,2003-02-14,EUR,1
XS0177618039,XS0177618039,OG-Security,2003-10-10,2033-10-10,5,1,2003-10-10,EUR,1
XS0219724878,XS0219724878,OG-Security,2005-05-18,2037-10-15,4,1,2005-05-18,EUR,1
XS0222474339,XS0222474339,OG-Security,2005-06-23,2021-01-18,3.75,1,2005-06-23,EUR,1
XS0232778083,XS0232778083,OG-Security,2005-10-19,2020-10-19,3.5,1,2005-10-19,EUR,1
XS0236181334,XS0236181334,OG-Security,2005-12-07,2035-02-15,0,1,2005-12-07,EUR,1
XS0256171777,XS0256171777,OG-Security,2006-06-09,2022-01-18,4.375,1,2006-06-09,EUR,1
XS0256775957,XS0256775957,OG-Security,2006-06-20,2021-06-20,5.75,1,2006-06-20,EUR,1
XS0260981658,XS0260981658,OG-Security,2006-07-13,2021-07-13,4.5,1,2006-07-13,EUR,1
XS0271758301,XS0271758301,OG-Security,2006-10-27,2021-10-27,4.875,1,2006-10-27,EUR,1
XS0288429532,XS0288429532,OG-Security,2007-02-22,2027-02-22,4.625,1,2007-02-22,EUR,1
XS0289011198,XS0289011198,OG-Security,2007-02-27,2022-02-28,4.375,1,2007-02-27,EUR,1
XS0290214146,XS0290214146,OG-Security,2007-03-09,2009-03-09,0,0,2007-03-09,EUR,1
XS0304458051,XS0304458051,OG-Security,2007-06-06,2022-06-06,5.375,1,2007-06-06,EUR,1
XS0304459026,XS0304459026,OG-Security,2007-06-08,2022-06-08,4.75,1,2007-06-08,EUR,1
XS0307792159,XS0307792159,OG-Security,2007-06-27,2022-06-27,4.875,1,2007-06-27,EUR,1
XS0412842857,XS0412842857,OG-Security,2009-02-10,2021-08-10,6.5,1,2009-02-10,EUR,1
XS0416848520,XS0416848520,OG-Security,2009-03-11,2021-03-11,5.625,1,2009-03-11,EUR,1
XS0417209052,XS0417209052,OG-Security,2009-03-17,2021-03-17,6.25,1,2009-03-17,EUR,1
XS0427291751,XS0427291751,OG-Security,2009-05-07,2025-10-15,4.5,1,2009-05-07,EUR,1
XS0438844093,XS0438844093,OG-Security,2009-07-07,2039-07-07,6.125,1,2009-07-07,EUR,1
XS0454773713,XS0454773713,OG-Security,2009-09-30,2024-09-30,5.625,1,2009-09-30,EUR,1
XS0458257796,XS0458257796,OG-Security,2009-10-19,2021-10-19,5,1,2009-10-19,EUR,1
XS0468954523,XS0468954523,OG-Security,2009-11-27,2099-12-31,0,1,2009-11-27,EUR,1
XS0502286908,XS0502286908,OG-Security,2010-04-16,2025-04-16,4.875,1,2010-04-16,EUR,1
XS0505157965,XS0505157965,OG-Security,2010-04-29,2030-04-15,4,1,2010-04-29,EUR,1
XS0519902851,XS0519902851,OG-Security,2010-06-28,2022-06-28,4.75,1,2010-06-28,EUR,1
XS0525146907,XS0525146907,OG-Security,2010-07-13,2020-07-13,4,1,2010-07-13,EUR,1
XS0525602339,XS0525602339,OG-Security,2010-07-14,2025-07-14,4.125,1,2010-07-14,EUR,1
XS0525787874,XS0525787874,OG-Security,2010-07-13,2022-07-13,4.25,1,2010-07-13,EUR,1
XS0525912449,XS0525912449,OG-Security,2010-07-14,2021-01-14,6,1,2010-07-14,EUR,1
XS0527239221,XS0527239221,OG-Security,2010-07-22,2020-07-22,6.75,1,2010-07-22,EUR,1
XS0541140793,XS0541140793,OG-Security,2010-09-14,2021-04-14,3.625,1,2010-09-14,EUR,1
XS0543882095,XS0543882095,OG-Security,2010-09-23,2021-03-23,4,1,2010-09-23,EUR,1
XS0544644957,XS0544644957,OG-Security,2010-09-28,2022-09-28,3,1,2010-09-28,EUR,1
XS0557252417,XS0557252417,OG-Security,2010-11-09,2020-11-09,3.75,1,2010-11-09,EUR,1
XS0593606121,XS0593606121,OG-Security,2011-02-21,2023-02-21,4.625,1,2011-02-21,EUR,1
XS0595092098,XS0595092098,OG-Security,2011-02-24,2021-02-24,4.375,1,2011-02-24,EUR,1
